link,n
https://valor.globo.com/brasil/noticia/2023/07/20/governo-planeja-encaminhar-proposta-para-mercado-de-carbono-em-agosto-diz-marina.ghtml,627
https://valor.globo.com/empresas/noticia/2023/07/20/pipeline-seguradora-axa-vai-investir-na-floresta-da-amazonia.ghtml,628
https://valor.globo.com/politica/noticia/2023/07/20/crise-interna-no-mpf-provoca-saida-de-procuradores.ghtml,629
https://valor.globo.com/brasil/noticia/2023/07/21/proposta-para-mercado-de-carbono-sai-em-agosto.ghtml,630
https://valor.globo.com/publicacoes/especiais/mercado-livre-de-energia/noticia/2023/07/24/pa-e-mg-concentram-a-maior-participacao-no-ambiente-aberto.ghtml,631
https://valor.globo.com/empresas/esg/noticia/2023/07/24/sp-tem-1o-distrito-turistico-com-foco-ambiental.ghtml,632
https://valor.globo.com/publicacoes/especiais/saneamento/noticia/2023/07/26/concorrencia-pode-ampliar-venture-capital-corporativo.ghtml,633
https://valor.globo.com/publicacoes/especiais/saneamento/noticia/2023/07/26/parcerias-criam-novos-usos-para-residuos-que-antes-iam-para-aterros.ghtml,634
https://valor.globo.com/empresas/noticia/2023/07/26/operadoras-de-residuos-solidos-se-reunem-em-nova-entidade.ghtml,635
https://valor.globo.com/empresas/noticia/2023/07/28/conselho-da-petrobras-deve-debater-hoje-dividendos-e-recompra-de-acoes.ghtml,636
https://valor.globo.com/mundo/noticia/2023/07/31/reino-unido-reduz-controle-sobre-emisses-de-poluentes-por-grandes-empresas.ghtml,637
https://valor.globo.com/publicacoes/especiais/revista-agronegocio/noticia/2023/07/31/recursos-ganham-volume-no-campo.ghtml,638
https://valor.globo.com/financas/criptomoedas/noticia/2023/08/01/ambify-plataforma-de-tokens-da-ambipar-entra-na-abcripto.ghtml,639
https://valor.globo.com/politica/noticia/2023/08/01/governo-tem-interesse-em-atrair-bancadas-do-republicanos-e-do-pp-afirma-padilha.ghtml,640
https://valor.globo.com/inovacao/noticia/2023/08/02/valor-inovacao-o-top-5-da-energia-eletrica.ghtml,641
https://valor.globo.com/inovacao/noticia/2023/08/02/projetos-de-inovacao-voltam-a-ter-recursos-publicos-para-financiamento.ghtml,642
https://valor.globo.com/politica/noticia/2023/08/03/cmara-define-pauta-da-prxima-semana-e-deixa-de-novo-arcabouo-fiscal-de-fora.ghtml,643
https://valor.globo.com/empresas/noticia/2023/08/04/e-desconexo-atribuir-resultado-do-2-trimestre-a-politica-de-precos-da-petrobras-diz-prates.ghtml,644
https://valor.globo.com/financas/noticia/2023/08/07/tesouro-apresentara-em-setembro-no-exterior-proposta-de-emissao-de-titulos-sustentaveis.ghtml,645
https://valor.globo.com/agronegocios/esg/artigo/desenvolvimento-do-mercado-de-carbono-brasileiro-passa-por-acesso-dos-pequenos-e-medios-produtores-rurais.ghtml,646
https://valor.globo.com/agronegocios/criptomoedas/noticia/2023/08/07/token-agro-digitra-ajuda-produtor-rural-a-comprovar-atuacao-em-area-livre-de-desmatamento.ghtml,647
https://valor.globo.com/financas/noticia/2023/08/08/tesouro-levara-ao-exterior-proposta-de-emissao-de-titulos-sustentaveis.ghtml,648
https://valor.globo.com/opiniao/coluna/e-a-natureza-estupido.ghtml,649
https://valor.globo.com/politica/noticia/2023/08/08/lira-dara-prioridade-a-pauta-verde.ghtml,650
https://valor.globo.com/agronegocios/esg/artigo/uma-nova-pegada-de-sustentabilidade-compromisso-e-competitividade-no-agronegocio-de-dentro-para-fora.ghtml,651
https://valor.globo.com/brasil/coluna/para-mello-chegou-a-hora-de-fazer-gol.ghtml,652
https://valor.globo.com/opiniao/coluna/investir-na-america-latina-sera.ghtml,653
https://valor.globo.com/brasil/noticia/2023/08/12/analise-se-o-pac-nao-repetira-erros-do-passado-so-o-tempo-dira.ghtml,654
https://valor.globo.com/brasil/noticia/2023/08/14/passado-de-erros-lanca-sombra-da-duvida-sobre-o-programa.ghtml,655
https://valor.globo.com/brasil/noticia/2023/08/16/governo-promete-revolucionar-economia-com-plano-verde.ghtml,656
https://valor.globo.com/brasil/noticia/2023/08/17/estratgia-do-governo-para-economia-de-impacto-prev-oferta-de-capital-e-articulao-federativa.ghtml,657
https://valor.globo.com/empresas/esg/noticia/2023/08/17/waycarbon-lanca-nova-ferramenta-para-monitorar-evolucao-de-empresas-ate-o-net-zero.ghtml,658
https://valor.globo.com/empresas/noticia/2023/08/18/orizon-compra-participao-em-operadora-de-aterro-sanitrio-de-juzaeiro-do-norte.ghtml,659
https://valor.globo.com/empresas/noticia/2023/08/21/rhodia-lanca-portfolio-de-produtos-carbono-neutro.ghtml,660
https://valor.globo.com/politica/noticia/2023/08/22/alckmin-elogia-defesa-que-lira-tem-feito-do-arcabouco-fiscal.ghtml,661
https://valor.globo.com/empresas/noticia/2023/08/23/nao-ha-madeira-para-novas-fabricas-de-celulose-no-brasil-diz-presidente-da-suzano.ghtml,662
https://valor.globo.com/empresas/noticia/2023/08/23/celulose-fluff-e-foco-de-investimento-da-klabin-no-futuro-diz-diretor-geral.ghtml,663
https://valor.globo.com/financas/noticia/2023/08/23/pauta-verde-e-climatica-e-importante-na-atracao-de-investimentos-diz-abrasca.ghtml,664
https://valor.globo.com/empresas/noticia/2023/08/23/pipeline-fundacao-rockefeller-e-cppib-investem-em-fundo-de-reflorestamento.ghtml,665
https://valor.globo.com/financas/noticia/2023/08/24/cop28-tera-questoes-politicas-no-centro-avaliam-executivos.ghtml,666
https://valor.globo.com/financas/noticia/2023/08/24/esg-e-oportunidade-para-pais-atrair-capital-global-diz-cvm.ghtml,667
https://valor.globo.com/financas/noticia/2023/08/27/morre-carlos-aberto-reis-ex-presidente-da-bolsa-do-rio.ghtml,668
https://valor.globo.com/valor-1000/noticia/2023/08/28/na-onda-do-aluguel-mills-e-a-lider-do-valor-1000-em-construcao-e-engenharia.ghtml,669
https://valor.globo.com/valor-1000/noticia/2023/08/29/valor-1000-retomada-de-empresas-ainda-sera-timida.ghtml,670
https://valor.globo.com/opiniao/coluna/caminho-para-o-futuro-passa-pelas-causas-ambientais-e-sociais.ghtml,671
https://valor.globo.com/brasil/noticia/2023/08/29/dinamarca-anuncia-mais-de-r-100-milhoes-ao-fundo-amazonia.ghtml,672
https://valor.globo.com/conteudo-de-marca/cni/noticia/2023/08/31/cni-lidera-acoes-para-revitalizar-a-industria-nacional.ghtml,673
https://valor.globo.com/publicacoes/especiais/revista-sustentabilidade/noticia/2023/08/31/plano-de-acao-articulado-e-urgente-para-enfrentar-crise-climatica.ghtml,674
https://valor.globo.com/publicacoes/especiais/revista-sustentabilidade/noticia/2023/08/31/caem-os-alertas-de-desmatamento-na-amazonia.ghtml,675
https://valor.globo.com/publicacoes/especiais/revista-sustentabilidade/noticia/2023/08/31/cerrado-e-o-bioma-mais-ameacado-do-brasil.ghtml,676
https://valor.globo.com/publicacoes/especiais/revista-sustentabilidade/noticia/2023/08/31/uma-melhora-na-mata-atlantica.ghtml,677
https://valor.globo.com/publicacoes/especiais/revista-sustentabilidade/noticia/2023/08/31/mapa-para-uma-rota-ecologica.ghtml,678
https://valor.globo.com/publicacoes/especiais/revista-sustentabilidade/noticia/2023/08/31/vida-longa-aos-materiais.ghtml,679
https://valor.globo.com/publicacoes/especiais/revista-sustentabilidade/noticia/2023/08/31/com-regras-brasil-pode-ser-protagonista-em-creditos-de-carbono.ghtml,680
https://valor.globo.com/publicacoes/especiais/revista-sustentabilidade/noticia/2023/08/31/comunicacao-tem-dupla-licao-na-agenda-da-sustentabilidade-praticar-e-informar.ghtml,681
https://valor.globo.com/opiniao/coluna/janela-externa-segue-aberta-ao-brasil.ghtml,682
https://valor.globo.com/publicacoes/especiais/revista-sustentabilidade/noticia/2023/08/31/marcas-adotam-criterios-verdes-no-setor-alimenticio.ghtml,683
https://valor.globo.com/empresas/esg/noticia/2023/09/02/the-town-coloca-os-dois-pes-no-palco-gramado-e-entorno-da-sustentabilidade.ghtml,684
https://valor.globo.com/empresas/esg/noticia/2023/09/04/recem-criada-ato-busca-promover-conteudo-esg-por-meio-de-influenciadores.ghtml,685
https://valor.globo.com/politica/noticia/2023/09/04/agenda-de-transicao-ecologica-e-prioridade-neste-semestre.ghtml,686
https://valor.globo.com/politica/noticia/2023/09/04/economia-verde-tera-prioridade-no-2o-semestre-entre-pautas-da-camara-diz-arthur-lira.ghtml,687
https://valor.globo.com/financas/noticia/2023/09/05/brasil-lanca-regras-titulos-soberanos-sustentaveis-e-prepara-primeira-emissao.ghtml,688
https://valor.globo.com/empresas/noticia/2023/09/05/petrobras-faz-aquisio-de-175-mil-crditos-de-carbono.ghtml,689
https://valor.globo.com/publicacoes/especiais/amazonia/noticia/2023/09/05/venda-de-credito-de-carbono-pode-destravar-concessoes.ghtml,690
https://valor.globo.com/publicacoes/especiais/amazonia/noticia/2023/09/05/estados-procuram-mais-autonomia-em-captacao.ghtml,691
https://valor.globo.com/empresas/noticia/2023/09/05/usina-purifica-biogas-sem-usar-rede-eletrica.ghtml,692
https://valor.globo.com/publicacoes/especiais/amazonia/noticia/2023/09/05/mundo-espera-do-brasil-mais-compromisso-que-discurso-ambiental.ghtml,693
https://valor.globo.com/publicacoes/especiais/amazonia/noticia/2023/09/05/automatizacao-agiliza-a-analise-do-car.ghtml,694
https://valor.globo.com/publicacoes/especiais/amazonia/noticia/2023/09/05/estados-buscam-voz-e-politicas-proprias.ghtml,695
https://valor.globo.com/publicacoes/especiais/amazonia/noticia/2023/09/05/corrida-por-recursos.ghtml,696
https://valor.globo.com/empresas/noticia/2023/09/06/petrobras-destina-us-120-mi-para-creditos-de-carbono.ghtml,697
https://valor.globo.com/brasil/esg/artigo/na-minha-terra-onde-canta-o-sabia-tem-macauba-e-nos-nossos-bosques-tem-mais-esg.ghtml,698
https://valor.globo.com/financas/noticia/2023/09/08/potencial-de-fluxo-estrangeiro-ainda-nao-chegou-ao-pais.ghtml,699
https://valor.globo.com/brasil/noticia/2023/09/08/competicao-favorece-descarbonizacao-diz-professor.ghtml,700
https://valor.globo.com/empresas/noticia/2023/09/08/bienal-do-livro-do-rio-neutraliza-emisses-de-carbono.ghtml,701
https://valor.globo.com/politica/noticia/2023/09/11/camara-e-senado-travam-nova-disputa-por-protagonismo.ghtml,702
https://valor.globo.com/empresas/noticia/2023/09/12/amazon-faz-primeiro-investimento-em-creditos-de-carbono.ghtml,703
https://valor.globo.com/empresas/esg/noticia/2023/09/13/hidrogenio-verde-pode-gerar-ate-us-5-bilhoes-ao-brasil-por-ano-diz-bcg.ghtml,704
https://valor.globo.com/brasil/noticia/2023/09/13/crise-climatica-pode-ampliar-desigualdade-na-america-latina-alerta-caf.ghtml,705
https://valor.globo.com/brasil/esg/artigo/todo-esforco-vale-a-pena.ghtml,706
https://valor.globo.com/financas/noticia/2023/09/15/marketplace-coinlivre-busca-movimentar-r-100-milhes-com-ativos-tokenizados.ghtml,707
https://valor.globo.com/opiniao/noticia/2023/09/15/falta-mais-vigor-nas-acoes-contra-aquecimento-global.ghtml,708
https://valor.globo.com/brasil/noticia/2023/09/15/haddad-vai-a-ny-apresentar-plano-verde-a-investidores.ghtml,709
https://valor.globo.com/empresas/noticia/2023/09/15/vli-busca-dentro-de-casa-solucoes-para-inovacao.ghtml,710
https://valor.globo.com/brasil/noticia/2023/09/17/lula-tem-dois-trunfos-climaticos-para-a-reuniao-da-onu.ghtml,711
https://valor.globo.com/empresas/noticia/2023/09/18/gol-vai-aumentar-oferta-de-voos-em-8-pontos-percentuais-no-segundo-semestre.ghtml,712
https://valor.globo.com/brasil/noticia/2023/09/18/haddad-convida-investidores-estrangeiros-para-o-plano-de-transformacao-ecologica.ghtml,713
https://valor.globo.com/financas/noticia/2023/09/18/road-show-em-ny-avalia-apetite-de-investidores-para-ttulos-verdes-brasileiros.ghtml,714
https://valor.globo.com/empresas/noticia/2023/09/18/gol-faz-compensao-de-combustvel-sustentvel-pelo-sistema-de-negociao-de-crditos.ghtml,715
https://valor.globo.com/empresas/noticia/2023/09/18/gol-faz-parceria-para-reciclagem-de-resduos-slidos-gerados-a-bordo-nos-voos.ghtml,716
https://valor.globo.com/politica/noticia/2023/09/19/projeto-que-regulamenta-lei-de-carbono-entra-na-pauta-de-votacao-de-comissao-no-senado.ghtml,717
https://valor.globo.com/empresas/noticia/2023/09/19/petrobras-ir-compensar-todas-as-emisses-de-carbono-da-gasolina-podium.ghtml,718
https://valor.globo.com/brasil/noticia/2023/09/19/haddad-estrangeiros-tm-dvidas-sobre-novo-arcabouo-fiscal-e-plano-de-transio-ecolgica.ghtml,719
https://valor.globo.com/brasil/noticia/2023/09/19/em-artigo-ministro-promete-plano-de-transformacao-ecologica-com-limite-fiscal.ghtml,720
https://valor.globo.com/politica/noticia/2023/09/20/relatora-apresenta-novo-parecer-do-pl-que-regula-mercado-de-carbono.ghtml,721
https://valor.globo.com/empresas/esg/noticia/2023/09/20/reservas-votorantim-lanca-metodologia-inedita-de-credito-de-carbono-que-considera-mudancas-climaticas-na-conta.ghtml,722
https://valor.globo.com/patrocinado/investe-safra/noticia/2023/09/21/j-safra-brazil-conference-discute-cenario-macroeconomico-do-brasil-e-do-mundo.ghtml,723
https://valor.globo.com/brasil/noticia/2023/09/21/governo-lanca-consulta-publica-sobre-regras-que-vao-definir-atividades-sustentaveis.ghtml,724
https://valor.globo.com/empresas/noticia/2023/09/21/mercado-livre-investira-r-42-milhoes-em-projetos-de-regeneracao-de-biomas-no-brasil.ghtml,725
https://valor.globo.com/brasil/esg/noticia/2023/09/21/brasil-mostra-potencial-e-tenta-atrair-capital-verde-para-negocios.ghtml,726
https://valor.globo.com/financas/esg/noticia/2023/09/22/dinheiro-comeca-a-fluir-para-teses-de-clima.ghtml,727
https://valor.globo.com/politica/noticia/2023/09/23/haddad-critica-caos-metodicamente-organizado-pelo-governo-bolsonaro-que-travou-transio-ecolgica.ghtml,728
https://valor.globo.com/politica/noticia/2023/09/23/reformas-econmicas-no-congresso-esto-dentro-do-cronograma-diz-haddad.ghtml,729
https://valor.globo.com/publicacoes/especiais/siderurgia/noticia/2023/09/26/para-especialistas-regulamentacao-de-emissoes-e-urgente.ghtml,730
https://valor.globo.com/financas/esg/noticia/2023/09/26/bancos-podem-ampliar-acesso-a-financas-sustentaveis-mas-governo-e-sociedade-precisam-se-envolver-dizem-especialistas.ghtml,731
https://valor.globo.com/financas/esg/noticia/2023/09/26/financiamento-verde-ainda-esta-distante-das-empresas-diz-estudo.ghtml,732
https://valor.globo.com/publicacoes/especiais/siderurgia/noticia/2023/09/26/fontes-renovaveis-e-biomassa-abundante-favorecem-reinvencao.ghtml,733
https://valor.globo.com/politica/noticia/2023/09/26/regulacao-do-mercado-de-carbono-avanca-no-congresso.ghtml,734
https://valor.globo.com/politica/noticia/2023/09/26/apos-pressao-agro-fica-fora-das-novas-regras.ghtml,735
https://valor.globo.com/politica/noticia/2023/09/26/parlamentares-participam-de-curso-sobre-emergencia-climatica.ghtml,736
https://valor.globo.com/politica/noticia/2023/09/27/comissao-do-senado-adia-pela-3a-vez-votacao-do-projeto-sobre-mercado-de-carbono.ghtml,737
https://valor.globo.com/politica/noticia/2023/09/28/lira-tira-zambelli-de-relatoria-de-projeto-do-carbono-e-tenta-destravar-negociacoes.ghtml,738
https://valor.globo.com/brasil/noticia/2023/09/28/industria-apresenta-plano-para-ser-protagonista-mundial-na-era-da-economia-verde.ghtml,739
https://valor.globo.com/empresas/noticia/2023/09/28/produtoras-de-biometano-refinam-estrategias-para-crescer-e-faturar-mais.ghtml,740
https://valor.globo.com/opiniao/coluna/o-brasil-e-a-cop28.ghtml,741
https://valor.globo.com/brasil/noticia/2023/09/29/haddad-agro-vai-perder-se-ficar-fora-do-mercado-de-crdito-de-carbono.ghtml,742
https://valor.globo.com/financas/noticia/2023/10/02/entenda-o-que-muda-com-o-novo-marco-de-fundos-de-investimento.ghtml,743
https://valor.globo.com/financas/coluna/modernizacao-das-regras-da-industria-de-fundos.ghtml,744
https://valor.globo.com/politica/noticia/2023/10/03/relatora-fecha-acordo-com-bancada-ruralista-e-projeto-que-regula-mercado-do-carbono-avanca.ghtml,745
https://valor.globo.com/politica/noticia/2023/10/03/padilha-tenta-destravar-projeto-que-regula-mercado-de-carbono.ghtml,746
https://valor.globo.com/politica/noticia/2023/10/04/analise-sem-agropecuaria-mercado-de-carbono-brasileiro-pode-nascer-nanico.ghtml,747
https://valor.globo.com/politica/noticia/2023/10/04/por-unanimidade-comissao-do-senado-aprova-projeto-que-regulamenta-mercado-de-carbono.ghtml,748
https://valor.globo.com/politica/noticia/2023/10/04/padilha-acompanha-votacao-do-projeto-do-mercado-de-carbono-em-comissao-do-senado.ghtml,749
https://valor.globo.com/publicacoes/especiais/biodiversidade/noticia/2023/10/04/titulo-verde-e-alternativa-para-investimentos-com-foco-ambiental.ghtml,750
https://valor.globo.com/publicacoes/especiais/biodiversidade/noticia/2023/10/04/cameras-especiais-evitam-atropelamento-de-baleias.ghtml,751
https://valor.globo.com/publicacoes/especiais/biodiversidade/noticia/2023/10/04/servicos-ligados-a-bioeconomia-comecam-a-ganhar-destaque.ghtml,752
https://valor.globo.com/brasil/noticia/2023/10/05/haddad-no-temos-alinhamento-no-brasil-em-torno-do-combate-s-mudanas-climticas.ghtml,753
https://valor.globo.com/brasil/esg/artigo/o-novo-texto-do-pl-4122022-e-a-crescente-expectativa-sobre-a-regulamentacao-do-mercado-de-carbono.ghtml,754
https://valor.globo.com/patrocinado/investe-safra/noticia/2023/10/06/tecnologia-empreendedorismo-e-sustentabilidade-confira-as-principais-analises-do-jsafra-brazil-conference-2023.ghtml,755
https://valor.globo.com/brasil/esg/artigo/mercado-regulado-de-carbono-o-agro-ficou-mesmo-de-fora.ghtml,756
https://valor.globo.com/brasil/noticia/2023/10/06/marina-preve-queda-de-50-no-desmate-na-amazonia.ghtml,757
https://valor.globo.com/opiniao/noticia/2023/10/06/maior-bacia-hidrografica-do-mundo-vive-seca-devastadora.ghtml,758
https://valor.globo.com/brasil/noticia/2023/10/11/governo-ignora-ha-6-meses-recomendacao-do-mpf-para-emergencia-em-saude-na-terra-indigena-no-para.ghtml,759
https://valor.globo.com/empresas/noticia/2023/10/11/sandp-corta-perspectiva-da-nota-de-orizon-em-braa-de-positiva-para-estavel.ghtml,760
https://valor.globo.com/politica/noticia/2023/10/12/pauta-verde-e-uma-das-maiores-prioridades-do-poder-legislativo-diz-lira.ghtml,761
https://valor.globo.com/financas/noticia/2023/10/13/bb-realiza-negociacao-internacional-de-creditos-de-carbono.ghtml,762
https://valor.globo.com/brasil/noticia/2023/10/13/ministerio-prepara-regulacao-para-ter-hidrogenio-verde-como-alternativa.ghtml,763
https://valor.globo.com/politica/noticia/2023/10/16/padilha-e-haddad-definem-prioridades-e-meta-e-aprovar-agenda-economica-no-congresso-ate-o-fim-deste-ano.ghtml,764
https://valor.globo.com/brasil/esg/artigo/carbono-em-pauta-os-desafios-do-mercado-regulado.ghtml,765
https://valor.globo.com/conteudo-de-marca/eletrobras/noticia/2023/10/18/solucoes-baseadas-na-natureza-podem-transformar-o-cotidiano-nas-cidades.ghtml,766
https://valor.globo.com/conteudo-de-marca/ambipar/noticia/2023/10/19/ambipar-cresce-com-inovacoes-para-um-futuro-mais-sustentavel.ghtml,767
https://valor.globo.com/empresas/esg/noticia/2023/10/23/donos-e-liderancas-fazem-a-diferenca-para-empresa-ser-sustentavel-dizem-especialistas.ghtml,768
https://valor.globo.com/politica/noticia/2023/10/23/ruralistas-rediscutem-mercado-de-credito-de-carbono.ghtml,769
https://valor.globo.com/brasil/noticia/2023/10/24/alckmin-defende-no-congresso-descarbonizao-da-economia-e-modernizao-da-indstria.ghtml,770
https://valor.globo.com/brasil/noticia/2023/10/24/crise-climatica-ganha-forca-sob-lula-mas-articulacao-e-desafio.ghtml,771
https://valor.globo.com/agronegocios/criptomoedas/noticia/2023/10/25/crdito-de-carbono-com-lastro-em-cpr-verde-ganha-verso-tokenizada.ghtml,772
https://valor.globo.com/brasil/esg/artigo/o-gigante-verde-em-acao-e-o-que-deve-acontecer-entre-ny-e-dubai.ghtml,773
https://valor.globo.com/legislacao/coluna/a-reforma-tributaria-esqueceu-do-meio-ambiente.ghtml,774
https://valor.globo.com/financas/criptomoedas/noticia/2023/10/26/reao-positiva-a-cripto-leva-regulador-a-ver-setor-com-ateno-e-sem-preconceito-diz-maeda.ghtml,775
https://valor.globo.com/empresas/esg/noticia/2023/10/26/brasil-tem-janela-magnifica-de-oportunidade-ate-2050-diz-miguel-setas.ghtml,776
https://valor.globo.com/brasil/noticia/2023/10/26/fazenda-organiza-acoes-de-agenda-verde-e-preve-financiamento-privado.ghtml,777
https://valor.globo.com/opiniao/coluna/um-novo-patamar-de-exportacoes.ghtml,778
https://valor.globo.com/empresas/noticia/2023/10/27/brasil-tem-o-maior-ativo-ecologico-do-mundo.ghtml,779
https://valor.globo.com/politica/noticia/2023/10/30/padilha-lula-quer-aproveitar-reuniao-com-lideres-para-discutir-mp-da-tributacao-de-subvencoes.ghtml,780
https://valor.globo.com/brasil/esg/artigo/por-que-o-mercado-voluntario-de-carbono-e-tao-importante.ghtml,781
https://valor.globo.com/financas/noticia/2023/10/31/cvm-abre-consulta-pblica-para-regra-definitiva-de-fiagro.ghtml,782
https://valor.globo.com/financas/noticia/2023/10/31/situacao-fiscal-e-principal-fragilidade-e-nao-basta-estabilizar-deficit-diz-economista-do-santander.ghtml,783
https://valor.globo.com/publicacoes/especiais/revista-inovacao/noticia/2023/10/31/foco-na-reducao-de-emissoes.ghtml,784
https://valor.globo.com/publicacoes/especiais/revista-inovacao/noticia/2023/10/31/hidrogenio-verde-avanco-depende-da-regulacao.ghtml,785
https://valor.globo.com/brasil/noticia/2023/11/01/pais-deve-melhorar-regra-para-liderar-transicao-energetica.ghtml,786
