jornal,codigo_triado,pertencimento,texto_analise,,,,,
val,val_387,parcial,"A planta está em operação há três meses e hoje já se aproxima do pico de produção, que é da ordem de 900 mil m3 por mês na primeira fase (ou 30 mil m3 /dia). O modelo permite ainda a geração de créditos de carbono relativos a 170 mil toneladas de CO2.",,,,,
val,val_388,parcial,"Ele diz que a expectativa de que o país possa ganhar “uma quantidade gigantesca” de dinheiro vendendo créditos de carbono não é realista, por conta do novo momento internacional. “As economias do mundo estão orientadas para aumentar o gasto militar. A Europa está começando inclusive a diminuir o gasto com bem-estar social doméstico. A capacidade de investir na ajuda para descarbonizar o mundo é baixíssima hoje. Mas, claro, não falam isso abertamente.”",,,,,
val,val_389,parcial,"O CAR é uma grande oportunidade para os proprietários rurais e para o país, mas que pode estar sendo desperdiçada, considera Lopes. “O CAR poderia ser um certificado de regularidade ambiental - dispensando, inclusive, a contratação de certificadoras particulares”. Nesses tempos de Lei Europeia Antidesmatamento, e dada a possibilidade de propriedades emitirem créditos de carbono, maior atenção deveria ser dada a essa agenda, considera Lemos.",,,,,
val,val_390,parcial,"Homólogo de Taveira no Pará, José Mauro O’ de Almeida diz ter cerca de R$ 500 milhões do Fundo Brasileiro para a Biodiversidade e do Fundo Amazônia, entre outros, para ações de proteção ambiental, e defende que os setores de mineração e petróleo deem suporte à transição para a nova economia.

Projetos em parceria com a iniciativa privada são o traço comum nos Estados da região com foco na expansão das atividades tradicionalmente desenvolvidas pelas comunidades indígenas, ribeirinhas e quilombolas. O Amapá voltou a investir na piscicultura e na agricultura familiar e Rondônia quer fortalecer atividades de baixa emissão de carbono, como cafeicultura e também piscicultura, segundo os chefes do Meio Ambiente locais, Taísa Mendonça e Marco Antonio Lagos, respectivamente. Lago afirma que em Rondônia há tribos indígenas, como a Suruí, produzindo café certificado.

“Não existe proteção ambiental sem parceria com o setor privado”, afirma o secretário de Meio Ambiente do Tocantins, Marcelo Lellis. O Estado quer usar a venda de créditos de carbono em desenvolvimento sustentável e apoio a atividades de povos tradicionais e de agricultores.

“A pauta ambiental é extremamente complexa”, diz Mauren Lazzaretti, chefe da pasta no Mato Grosso, Estado que nos últimos quatro anos aplicou R$ 6,7 bilhões em multas ambientais. No Maranhão, mais que dobrou a busca de produtores por licenciamento ambiental após o Estado desburocratizar processos e aumentar a fiscalização, afirma Pedro Chagas, secretário de Meio Ambiente e Recursos Naturais.

A pressão por desmatamento está muito forte. Em 2023 já expedimos 485 autos de infração, contra 393 em todo o ano de 2022. As áreas de conservação são privadas e não existe proteção ambiental sem parceria com o setor privado. Fomentamos a busca por técnicas mais sustentáveis para diminuir o desmatamento. Fechamos uma venda de crédito de carbono para uma empresa suíça. Dos recursos, 50% serão usados para desenvolvimento sustentável; 20% vão para ações aos povos tradicionais; 20%, para pequenos, médios e grandes agricultores; e 10% para áreas de conversação. Cada um com suas próprias orientações e também com suas próprias demandas.",,,,,
val,val_391,parcial,"“A filantropia ajuda na busca de um novo modelo econômico, mas o capital de investimento é que fará a diferença”, destaca André Guimarães, integrante da Coalização Brasil, Clima, Florestas e Agricultura.

O Plano Nacional de Vegetação Nativa (Planaveg), prevendo a recuperação de 12 milhões de hectares degradados até 2030, requer R$ 228 bilhões, segundo o Instituto Escolhas. Cerca de 2,5 milhões de hectares devem estar em restauração até 2026, por meio de investimentos como do Floresta Viva, programa que reúne R$ 800 milhões já comprometidos por BNDES e empresas - parte desse recurso irá para a Amazônia. “Para garantir a sustentabilidade das ações, o dinheiro para restauração precisa vincular bem-estar social e conservação”, diz Olavo Makiyama, especialista da TNC.

“A regulação do mercado brasileiro de carbono vai mobilizar maior volume de recursos internos”, completa Beto Mesquita, diretor de florestas e políticas públicas na BVRio. No PlanaFlor, plano voltado à implementação do Código Florestal, a previsão é mobilizar R$ 400 bilhões, um terço via Plano Safra e outros mecanismos de incentivo para propriedades rurais.",,,,,
val,val_392,titulo_total,"Com US$ 120 milhões previstos para compra de créditos de carbono nos próximos cinco anos, a Petrobras quer utilizar mais o recurso como instrumento para avançar na descarbonização. A prioridade será a aquisição de créditos de soluções baseadas na natureza (nature based solutions), com foco em regiões na Amazônia, região que sofre com desmatamento e queimadas. O montante financeiro está previsto no plano de negócios da companhia que está em vigor.

Na terça-feira (5), a empresa anunciou a entrada no mercado voluntário de carbono com a aquisição de 175 mil créditos, relativos a um projeto de preservação e recuperação na Floresta Amazônica. A operação foi realizada junto ao Projeto Envira Amazônia, no município de Feijó (AC), voltado à preservação da floresta e ao desenvolvimento de ações em prol das comunidades da região. Os recursos ajudam a financiar o projeto, que mira benefícios socioambientais na região.

Os créditos seguem o padrão Verified Carbon Standard (VCS) da Verra, principal certificadora global do mercado de carbono. Segundo o diretor de transição energética e energias renováveis da Petrobras, Mauricio Tolmasquim, a cidade é a 24ª do ranking de locais com maiores índices de desmatamento entre 2019 e 2022, e os créditos vão permitir a preservação de 570 hectares, equivalente a 800 campos de futebol.

“Hoje, o principal vetor de emissão de gases de efeito estufa no Brasil é o desmatamento, ao contrário de outros países, que têm a produção e consumo como principal fator”, disse o executivo. Para ele, o país tem potencial elevado de negócios com créditos de carbono, tanto com o reflorestamento de grandes áreas como a preservação de áreas florestais.

“Um terço da oportunidade mundial de reflorestamento está no Brasil. E um quarto das oportunidades de conservação das florestas está aqui”, disse. Além disso, uma possível consequência é a atuação da companhia como indutora do mercado de carbono, atraindo outras empresas para realizar novas operações do tipo, apesar de não haver uma regulação do mercado de créditos.

Tolmasquim ressaltou que a compra de créditos de carbono complementa o plano de descarbonização de operações e produtos da estatal dada a impossibilidade de se atingir a meta de carbono zero apenas com as iniciativas próprias. A prioridade continua no investimento em energias renováveis e tecnologias verdes.

Por sinal, pesou na decisão da Petrobras vender participação em três térmicas, duas a óleo combustível e uma a gás natural, o fato delas serem movidas a combustíveis fósseis. “Não tem sentido a Petrobras ter térmicas a óleo, poluentes, velhas. Faz parte das estratégias de transição energética desfazer-se de ativos que não coadunam mais com a proposta da Petrobras de ser uma empresa que busca a descarbonização”, disse Tolmasquim.",,,,,
val,val_393,parcial,"Certo é que os consumidores estão buscando cada vez mais transparência por parte das empresas em relação às suas práticas e posicionamentos, seja por meio de melhorias nos processos de produção para torná-los mais ambientalmente amigáveis, pela adoção de embalagens ecológicas ou pela incorporação de outras práticas verdes no cotidiano das empresas. Dados do Buying Green Report de 2023 mostram que 82% dos entrevistados estão dispostos a pagar mais por produtos sustentáveis e preferem comprar de empresas que têm compromisso com a preservação do meio ambiente.

Esse compromisso além de ambiental é poético. Com ampla distribuição geográfica, atingindo as regiões do cerrado brasileiro, incluindo São Paulo, Rio de Janeiro, Minas Gerais, Centro-oeste, Nordeste e Norte, a palmeira do poema de Gonçalves Dias poderia se chamar macaúba. Essa planta é uma das soluções promissoras para promover a sustentabilidade no setor agrícola, o aproveitamento de espécies nativas e o desenvolvimento local.

Seria possível gerar créditos de carbono a partir do seu cultivo em locais que foram anteriormente desmatados, abandonados ou que sofreram erosão, podendo ser negociado no mercado voluntário entre US$ 10 a US$ 12 cada hectare . Além disso, o óleo de macaúba é uma fonte renovável de energia, podendo substituir o uso de combustíveis fósseis e reduzir as emissões de gases de efeito estufa.
Com uma produção maior de óleo, a macaúba é um substituto do óleo de palma (óleo de dendê), que é nativo do continente Africano, mas que por ser bastante consumido, países do globo passaram a queimar inúmeras florestas tropicais para atender a demanda crescente. Estima-se que cada um de nós consuma 8kg desse óleo por ano .

Por ser uma cultura versátil, a macaúba pode ser integrada de forma complementar com a agricultura tradicional, trazendo benefícios para os produtores rurais. Além de produzir na área de pecuária, ela melhora as condições do solo e de retenção de água. Além de contribuir com a recuperação da pastagem, a torta de macaúba resultante da extração do óleo também pode servir de alimento para o gado, reduzindo a dependência do milho e do farelo de soja que, a cada ano, pesam mais na planilha de custos de pecuaristas do mundo todo.",,,,,
val,val_394,parcial,"Para o executivo do Morgan Stanley, o Brasil precisa seguir pavimentando o caminho para receber esse fluxo de fora. “Não podemos nos desviar da agenda positiva e temos de lidar com um problema crônico de baixa produtividade no Brasil, algo que só se resolve com investimentos em educação, infraestrutura e reduzindo a burocracia e o risco Brasil”, ressalta Zema. O executivo aponta que nos momentos em que o governo se concentra nessa agenda, que inclui o arcabouço fiscal, a reforma tributária, além do marco de regulamentação do crédito de carbono, o mercado tem reação positiva. Essa combinação, inclusive levou ao “upgrade” do Brasil por agências de classificação de risco, aponta.",,,,,
val,val_395,parcial,"É um tópico controverso, mas necessário. Não podemos chegar à neutralidade sem o mercado de carbono porque as companhias reduzirão em níveis diferentes suas emissões. O mercado de carbono permite que coloquemos capital eficientemente e acelera a descarbonização. Acredito que a velocidade do desenvolvimento dependerá da obrigação.",,,,,
val,val_396,parcial,"A Bienal do Livro Rio neutralizou as emissões de carbono da edição especial de 40 anos do festival de literatura, realizado até domingo (10) no RioCentro (RJ). A ação está sendo realizada em parceria com a Shell e envolve as emissões provenientes do uso de combustíveis durante o evento.
Segundo a Bienal, a neutralização envolve as fases de pré-produção, montagem, realização e desmontagem, com base nas emissões diretas geradas pelo uso de energia elétrica e de geradores; logística de staff e autores convidados da programação oficial (aéreos e terrestres); principais emissões da logística de montagem e desmontagem das estruturas; e gestão de resíduos sólidos.
O processo envolve a compra de créditos de carbono de projetos que protegem a biodiversidade e favorecem o manejo sustentável do bioma amazônico. Também inclui geração de energia eólica.
A expectativa da organização é que 600 mil pessoas passem pelo evento nos dez dias de programação, que reunirá 350 autores em 80 encontros com leitores. Cerca de 300 editoras participam da Bienal, que é organizada pela GL events Exhibitions e pelo Sindicato Nacional dos Editores de Livros (SNEL).",,,,,
val,val_397,lead_total,"Em uma reedição do que aconteceu meses atrás, a Câmara e o Senado iniciaram nas últimas semanas uma nova disputa pelo protagonismo na agenda de votações. Desta vez, a briga envolve principalmente o projeto que regula o mercado de carbono, a proposta que altera regras para a participação de militares na política, e a minirreforma eleitoral.

A Câmara tenta puxar para si o início da tramitação do projeto que trata da regulação do mercado de carbono no país. O presidente da Casa, Arthur Lira (PP-AL), tem alegado que, já que o Senado está com a reforma tributária, os deputados deveriam se debruçar sobre a pauta verde, que ele anunciou como prioridade do semestre.

A agenda, no entanto, também é vista como uma das bandeiras do presidente do Senado, Rodrigo Pacheco (PSD-MG), e está em estágio mais avançado na Casa. O próprio governo demonstrou simpatia com a possibilidade de propostas suas para o tema serem incorporados no parecer da relatora no Senado, Leila Barros (PDT-DF).

O início da tramitação é importante porque quem começa as discussões do projeto de lei também dá a palavra final.

Leila tem evitado entrar no embate com Lira. Por enquanto, a orientação de pessoas ligadas a ela é não tensionar o clima. Há uma avaliação de que, por ora, a situação está sob controle.

Leila apresentou seu relatório na última semana. Na ocasião, a parlamentar disse que o texto foi “fruto de um consenso” com o governo.

O projeto para regular o mercado de carbono da Câmara está parado desde 2021, aguardando troca da relatoria, enquanto o do Senado já está mais adiantado na Comissão de Meio Ambiente (CMA). Se passar na CMA, o texto segue direto para a Câmara.

Por ora, a relatora na Câmara é a deputada bolsonarista Carla Zambelli (PL-SP), o que é visto com resistência pelo governo, mas Lira se comprometeu com a escalação de outro nome para o posto. O deputado Aliel Machado (PV-PR) é o mais cotado.

No Congresso, deputados lideram discussão sobre a minirreforma eleitoral
Deputados relataram incômodo com o movimento do governo em dar preferência por enviar suas sugestões ao Senado.

Há ainda a divergência sobre o formato do texto. Deputados alertam que a versão apresentada pelo governo ao Senado deixa muitos pontos para serem regulamentados por decreto. Eles destacam que isso deixaria o campo aberto para que governos menos comprometidos com a pauta ambiental alterassem a legislação com mais facilidade. Representantes do setor compartilham a mesma preocupação.

Outro ponto sensível é a PEC dos militares, que gerou desconforto inclusive entre setores do PT pelo fato de o governo ter priorizado o Senado para começar a tramitação.

Já havia um texto sobre o tema na Câmara relatado pelo petista Carlos Zarattini (SP), mas a avaliação do Palácio do Planalto foi de que a proposta seria muito ampla.

Por isso, o governo incumbiu seus líderes no Senado e no Congresso de coletarem assinaturas para uma nova PEC, o que já está ocorrendo. A relatoria do texto será definida pelo presidente da Comissão de Constituição e Justiça (CCJ), Davi Alcolumbre (União-AP). O texto começará a tramitar pelo colegiado.

Ainda assim, no Senado existe um sentimento de que o texto sobre os militares deve sofrer alterações na Câmara, que já indicou intenção de deixar sua marca. Uma das modificações esperadas é incluir os policiais militares.

O presidente do Senado tem sido pressionado a defender a autonomia da Casa e a assumir maior protagonismo em temas relevantes. No caso do projeto da reforma do Código Eleitoral, Pacheco pediu ao relator Marcelo Castro (MDB-PI), que não apresentasse seu parecer em julho, quando o texto ficou pronto.

A ideia de Pacheco era esperar até que Castro se reunisse com Alexandre de Moraes, do Supremo Tribunal Federal (STF), para receber sugestões sobre combate às fake news. O encontro não ocorreu até hoje.

Com isso, a avaliação é que o Senado deu margem para que a Câmara liderasse a articulação pela proposta mais uma vez.

Os deputados tomaram frente na discussão sobre a questão eleitoral, através de um grupo de trabalho, para viabilizar ao menos o que fosse de consenso até outubro, quando vence o prazo das alterações para o pleito de 2024.

Há cerca de duas semanas, Marcelo Castro esteve na casa do presidente do Republicanos, Marcos Pereira, e outros presidentes de partidos. E sugeriu incluir no seu texto os pontos prioritários para as siglas para o próximo ano e facilitar a tramitação.

A equipe de Castro também tem participado das reuniões do grupo de trabalho na Câmara em busca desse entendimento.

Na semana passada, o relator do grupo de trabalho na Câmara, Rubens Pereira Júnior (PT-MA), admitiu a possibilidade de o conteúdo construído pelo colegiado ser absorvido pelo relatório de Castro.

Alguns senadores reclamam que o Senado tem “dormido no ponto” e “cochilado” na condução de propostas relevantes.

Nos bastidores, aliados de Lira avaliam que a postura menos combativa de Pacheco reflete pretensões do mineiro para seu futuro. Para eles, o senador do PSD “já atua sonhando com uma vaga no Supremo [Tribunal Federal]”. Aliados do presidente do Senado ainda creem que ele poderia ser uma opção para a Corte no futuro. Outra alternativa seria disputar o governo de Minas Gerais.

Há também a leitura de que Lira trabalha para concentrar o maior número de realizações em sua segunda gestão à frente da Mesa Diretora da Câmara, pois espera chegar ao Senado “com histórico que o coloque em um posto de destaque na Casa”. O alagoano deve concorrer ao cargo de senador em 2026.",,,,,
val,val_398,titulo,"A Amazon fez seu primeiro investimento em créditos de carbono como parte das metas de alcançar neutralidade de emissões até 2040.
A varejista americana comprou 250 mil créditos de carbono da Stratos, unidade de captura de carbono da Occidental Petroleum, a serem utilizados por 10 anos.
A Occidental investe US$ 1 bilhão na Stratos, que deve entrar em operação em 2025, e usará turbinas para sugar dióxido de carbono da atmosfera e estocá-lo no subsolo.
A Amazon diz que a compra dos créditos é o equivalente ao processo de metabolização do dióxido de carbono por cerca de 290 mil acres de florestas dos Estados Unidos.
A Stratos, localizada no Texas, terá capacidade para capturar 500 mil toneladas de dióxido de carbono por ano.
No acordo, a unidade da Occidental Petroleum se comprometeu a usar infraestrutura digital da AWS para otimizar operações.
Além disso, a Amazon se comprometeu a investir na CarbonCapture Inc., empresa que desenvolve novas tecnologias de captura de carbono.",,,,,
val,val_399,parcial,"“Além disso, o sistema elétrico interconectado, do grid, permite maior utilização das plantas de hidrogênio. Dessa forma, cada 10 pontos percentuais em aumento de produção de hidrogênio de baixo carbono, a redução de custos chega a 5%”, conta. E a demanda para isso existe. Segundo Ramos, a expectativa é de uma necessidade de 1 milhão de toneladas até 2030, especialmente de derivados de hidrogênio verde vinda do mercado local.

“Até este ano [2030], mais de um terço da demanda virá da indústria nacional. A partir daí, a curva vai mudando, até inverter. Isso vai acontecer à medida que as tecnologias para armazenamento e transporte de hidrogênio verde e derivados se desenvolvem, fique mais segura, barata e eficiente para escalar a exportação”, diz. A energia é 70% do custo total da produção de energia verde. Hoje, o custo é cerca de US$ 20 por megawatt hora de hidrogênio verde e, quando subir, não passará, por um tempo, de US$ 30, segundo estimativa da consultoria - condições mais favoráveis do que vários países.

Para Ramos, é importante, porém, que haja um apoio governamental para que os empresários consigam desenvolver este mercado e destravar o potencial. A começar, por exemplo, com incentivos fiscais e tributários e também o desenvolvimento do mercado de carbono regulado, que pode pressionar e acelerar a agenda de descarbonização local, contribuindo para o desenvolvimento e demanda do mercado. Mesmo para exportação, é preciso criar um ambiente regulatório favorável para ser competitivo. ""Precisamos de uma ação urgente e assertiva porque haverá uma competição global e muitos países já entenderam a necessidade de incentivar a nova indústria"", diz.",,,,,
val,val_400,parcial,"Outro destaque apresentado é que a América Latina e Caribe geraram 11% das emissões de carbono acumulado na atmosfera, enquanto 45% são provenientes de países desenvolvidos, e 24%, dos países em desenvolvimento da Ásia e do Pacífico. As maiores emissões na América Latina e Caribe são provenientes da atividade agropecuária, o que não ocorre em paíse

Este trecho é parte de conteúdo que pode ser compartilhado utilizando o link https://valor.globo.com/brasil/noticia/2023/09/13/crise-climatica-pode-ampliar-desigualdade-na-america-latina-alerta-caf.ghtml ou as ferramentas oferecidas na página.
Textos, fotos, artes e vídeos do Valor estão protegidos pela legislação brasileira sobre direito autoral. Não reproduza o conteúdo do jornal em qualquer meio de comunicação, eletrônico ou impresso, sem autorização do Valor (falecom@valor.com.br). Essas regras têm como objetivo proteger o investimento que o Valor faz na qualidade de seu jornalismo.",,,,,
val,val_401,parcial,"Neutralizar as emissões ou descarbonizar a economia mundial significa, na prática, reduzir o que se emite e aumentar a capacidade de absorção do planeta como, por exemplo, com a expansão das áreas florestais, que são grandes “sumidouros” de carbono, além de recuperar biomas degradados e garantir ecossistemas que, em uma cadeia planetária de influên

Este trecho é parte de conteúdo que pode ser compartilhado utilizando o link https://valor.globo.com/brasil/esg/artigo/todo-esforco-vale-a-pena.ghtml ou as ferramentas oferecidas na página.
Textos, fotos, artes e vídeos do Valor estão protegidos pela legislação brasileira sobre direito autoral. Não reproduza o conteúdo do jornal em qualquer meio de comunicação, eletrônico ou impresso, sem autorização do Valor (falecom@valor.com.br). Essas regras têm como objetivo proteger o investimento que o Valor faz na qualidade de seu jornalismo.",,,,,
val,val_402,lead_total,"A CoinLivre, um marketplace de ativos tokenizados, chega a mercado com a perspectiva de negociar R$ 100 milhões em tokens que representam ativos reais por meio da tecnologia blockchain. Os tokens são lastreados em ativos como crédito de carbono, gestão de resíduos orgânicos, carros por assinatura, e-sports, aluguel de geradores de energia limpa, entre outros.

O markeplace cuida da listagem e da distribuição dos tokens, que são voltados a diferentes públicos, de acordo com características próprias _ renda fixa, equity, utility token etc_ e restrições regulatórias de cada produto. A custódia é contratada pelos próprios usuários.
No caso, os originadores dos tokens são as próprias empresas fornecedoras dos produtos e serviços alvos da tokenização, que se utilizam da infraestrutura de blockchain da CoinLivre, na blockchain da Polygon, para desenvolvimento de contratos inteligentes e da digitalização dos ativos que seguem para negociação.
Segundo Giorgio Toniolo, fundador e CPO da CoinLivre, o marketplace dá também suporte na estruturação jurídica dos projetos, estruturação tecnológica e análise da viabilidade econômica, com validação técnica de ""legal opinion"" e de auditorias externas.
“Transformamos ativos reais em ativos digitais através da tecnologia blockchain. Aproximamos os investidores aos donos dos ativos. Somos o meio, o marketplace que possibilita distribuir ativos fracionados digitalmente, os tokens”, disse Toniolo.
O acesso aos tokens se dá por meio de uma stablecoin própria chamada CNTL, que representa os depósitos dos usuários, cobrado na entrada e retirada de recursos da carteira digital. Não existe taxa para operação internas das carteiras.
A tecnologia, que já é compatível com o real tokenizado e outras moedas digitais, é conectada por meio de API com fintechs, bancos e corretoras para liquidação instantânea das transações, o que mitiga os riscos de contraparte.
O marketplace faz parte do grupo industrial GDN, uma holding com dezenas de empresas do interior de São Paulo nos setores de defesa, cerâmica, energia, patentes etc.

Segundo Toniolo, o público investidor é constituido basicamente por investidores institucionais, gestoras de recursos e de venture capital, family offices e profissionais que desejam diversificar as carteiras com ativos digitais de alta performance.
Na visão de Fábio Matos, CEO da CoinLivre, a startup surgiu para beneficiar as duas pontas: o dono do token e o investidor.

“Para o dono do ativo tokenizado, esse processo possibilita captar recursos muito mais rápido e com custos muito menores comparado aos processos tradicionais, como bancos ou mercado de capitais. Para o investidor abre-se novas oportunidades de diversificar seu portifólio em ativos de alta performance com segurança jurídica e tecnológica”, disse.",,,,,
val,val_403,parcial,"Os motivos são auspiciosos: produção e vendas de carros elétricos acima das expectativas, no caso da mobilidade urbana, e do grande avanço da disponibilidade de energias alternativas, no caso da substituição de fontes de eletricidade. A fuga ao consumo de gás na Europa, diante da ameaça de uso político da energia pela Rússia, após a invasão da Ucrânia, acelerou o processo. Mudanças estruturais do consumo chinês, que se desloca para serviços, têm grande parcela de influência no resultado. Segundo a AIE, os carros elétricos somaram 14% das vendas mundiais em 2022, com 10 milhões de unidades, que aumentarão para 14 milhões este ano. Pela projeção, o total desses veículos em circulação economizará 5 milhões de barris de petróleo por dia, cerca de 5% do atual consumo mundial. Ainda assim, o consumo de petróleo bateu recorde. Os progressos observados, nota a AIE, são insuficientes para conter o aumento de temperatura na fronteira do 1,5 C. No caso brasileiro, é preciso pôr fim ao acelerado desmatamento da Amazônia e do Cerrado, providência a caminho após a política antiambiental de Jair Bolsonaro. O compromisso de reflorestamento de áreas degradadas (12 milhões de hectares) mal progrediu (Valor ontem) e precisa sair do papel, assim como a criação de um íntegro e abrangente mercado de créditos de carbono.",,,,,
val,val_404,parcial,"Plano incluiu regulamentação do mercado de carbono e taxonomia verde

O Plano de Transformação Ecológica, inicialmente chamado de Plano de Transição Ecológica, inclui uma série de ações para tentar colocar o Brasil alinhado à agenda ESG (Environmental, Social and Governance, na sigla em inglês). O plano incluiu, por exemplo, a regulamentação do mercado de carbono e a taxonomia verde, além da emissão dos títulos verdes, entre outras ações.

Parte das medidas precisará de alterações em leis, por isso passará pelo Congresso, caso da regulação do mercado de carbono, e parte poderá ser feita de maneira infralegal, como a emissão dos títulos verdes.",,,,,
val,val_405,parcial,"Outro projeto selecionado é a SemC, de venda de crédito de carbono na logística ferroviária, elaborado por equipes de São Paulo e Minas Gerais. Hamon observou que a ferrovia é considerado um modal limpo do ponto de vista de emissões de carbono. Um trem substitui 250 caminhões nas estradas, transportando até 10 mil toneladas de material. “A eficiência energética é de sete a 9 vezes maior que a do modal rodoviário. Esse modelo de venda de crédito de carbono está em fase de desenho”, observou Hamon.",,,,,
val,val_406,parcial,"Outra resolução é um grupo de trabalho sobre mercado de carbono, dentro do CIM e coordenado pelo Ministério da Fazenda.",,,,,
val,val_407,parcial,"A Gol também lançou o programa Meu Voo Compensa, que permite ao cliente fazer a compensação das suas emissões de carbono no voo, por meio da aquisição de créditos de carbono no site da companhia. Os valores por voo por passageiro variam conforme a distância, sendo o valor mais baixo R$ 7,90. A compensação é feita em parceria com a empresa Moss.",,,,,
val,val_408,parcial,"Em meio aos esforços para apresentar ao mundo o Plano de Transformação Ecológica, anunciado na semana passada, o ministro da Fazenda, Fernando Haddad, escreveu um artigo publicado nesta segunda-feira pelo jornal britânico “Financial Times” prometendo uma abordagem abrangente para transformar a economia e a sociedade brasileiras por meio de medidas “verdes” na infraestrutura, na agricultura sustentável, com reflorestamento e economia circular. A promessa é que o plano respeitará os limites fiscais do país.
“Nosso plano já está em andamento. É diferente do America’s Inflation Reduction Act, que mobilizou uma grande quantidade de recursos orçamentais para distribuir por uma miríade de setores. Em vez disso, o nosso funcionará como um mosaico de políticas regulatórias e tributárias que serão aprovadas pelo Congresso de forma gradual, mas de forma intensiva”, afirma Haddad no artigo.
Haddad comenta que a primeira medida do plano é o mercado de carbono, que seguirá os passos do Regime Comunitário de Licenças de Emissão da União Europeia. “Este projeto tem escopo universal e aplica-se a todas as unidades de produção que emitem mais de 25 mil toneladas de carbono por ano. A maior parte das suas receitas geradas será alocada para pesquisa e desenvolvimento. Além disso, este novo mercado protegerá comunidades indígenas e tradicionais, impondo regras sólidas para obter redistribuição dos lucros”, escreveu o ministro da Fazenda brasileiro.
O artigo de Haddad no FT, um dos jornais mais lidos em todo o mundo entre investidores globais, diz que ainda que empresários que quiserem descarbonizar suas cadeias de produção serão bem-vindos para investir no Brasil para acelerar essa “nova fase do desenvolvimento brasileiro”.
Em outro trecho, o ministro brasileiro destaca a capacidade do país em relação à energias renováveis. “O Brasil já se destaca como líder mundial na economia verde. Noventa e dois por cento da nossa eletricidade provém de fontes renováveis e, apesar do crescente desmatamento sob o governo anterior, grande parte de nossa vegetação nativa ainda está de pé”.",,,,,
val,val_409,parcial,Haddad disse que a data de lançamento vai depender das condições do mercado financeiro e também do andamento de legislações específicas como a lei de crédito de carbono e a lei do combustível do futuro.,,,,,
val,val_410,parcial,"O modelo Book & Claim permite que uma empresa se aproprie dos créditos de carbono gerados por outra empresa que já use o SAF. Como no Brasil não existe uma cadeia produtiva do biocombustível consolidada, a Gol reivindica o uso de uma determinada quantidade de combustível sustentável para outra empresa aérea e receberá os créditos de carbono frutos dessa compensação. A compensação é feita pela Vibra, fornecedora de combustíveis da Gol.",,,,,
val,val_411,parcial,"O modelo Book & Claim permite que uma empresa se aproprie dos créditos de carbono gerados por outra empresa que já use o SAF. Como no Brasil não existe uma cadeia produtiva do biocombustível consolidada, a Gol reivindica o uso de uma determinada quantidade de combustível sustentável para outra empresa aérea e receberá os créditos de carbono frutos dessa compensação. A compensação é feita pela Vibra, fornecedora de combustíveis da Gol.",,,,,
val,val_412,lead_total,"O projeto de lei que regulamenta o mercado de créditos de carbono no Brasil entrou na pauta de votações da Comissão de Meio Ambiente do Senado desta quarta-feira (20). A expectativa é que a deliberação da matéria seja concluída na próxima semana.
A relatora do texto, Leila Barros (PDT-DF), deve apresentar nesta quarta-feira aos senadores do colegiado uma nova versão do seu parecer. Por isso, ela já costurou um acordo pela aprovação de um pedido de vista (mais tempo para análise) de uma semana.
A aliados, Leila sinalizou que pretende fechar uma versão do relatório que tenha aval tanto do governo como da bancada ruralista. A senadora tem dialogado diretamente com Tereza Cristina (PP-MS) em busca de um entendimento.
Leila apresentou uma outra versão do seu parecer no final de agosto, mas o relatório gerou resistência principalmente em setores do agronegócio e teve que ser modificado nas últimas semanas.",,,,,
